"Time","Current"
2.205,0.0153
2.210,0.0153
2.215,0.0147
2.220,0.0144
2.225,0.0144
2.230,0.0144
2.235,0.0141
2.240,0.0138
2.245,0.0132
2.250,0.0135
2.255,0.0129
2.260,0.0126
2.265,0.0117
2.270,0.0120
2.275,0.0114
2.280,0.0114
2.285,0.0108
2.290,0.0108
2.295,0.0105
2.300,0.0099
2.305,0.0099
2.310,0.0102
2.315,0.0096
2.320,0.0102
2.325,0.0093
2.330,0.0099
2.335,0.0093
2.340,0.0099
2.345,0.0090
2.350,0.0099
2.355,0.0090
2.360,0.0087
2.365,0.0087
2.370,0.0099
2.375,0.0087
2.380,0.0090
2.385,0.0081
2.390,0.0093
2.395,0.0081
2.400,0.0087
2.405,0.0090
2.410,0.0096
2.415,0.0081
2.420,0.0081
2.425,0.0081
2.430,0.0090
2.435,0.0078
2.440,0.0081
2.445,0.0072
2.450,0.0084
2.455,0.0072
2.460,0.0072
2.465,0.0069
2.470,0.0081
2.475,0.0072
2.480,0.0069
2.485,0.0072
2.490,0.0087
2.495,0.0069
2.500,0.0069
2.505,0.0072
2.510,0.0084
2.515,0.0072
2.520,0.0075
2.525,0.0075
2.530,0.0084
2.535,0.0069
2.540,0.0078
2.545,0.0072
2.550,0.0084
2.555,0.0075
2.560,0.0075
2.565,0.0072
2.570,0.0090
2.575,0.0081
2.580,0.0072
2.585,0.0072
2.590,0.0090
2.595,0.0069
2.600,0.0078
2.605,0.0075
2.610,0.0090
2.615,0.0072
2.620,0.0072
2.625,0.0081
2.630,0.0090
2.635,0.0069
2.640,0.0075
2.645,0.0066
2.650,0.0084
2.655,0.0072
2.660,0.0072
2.665,0.0072
2.670,0.0087
2.675,0.0072
2.680,0.0066
2.685,0.0066
2.690,0.0093
2.695,0.0072
2.700,0.0069
2.705,0.0066
2.710,0.0078
2.715,0.0066
2.720,0.0063
2.725,0.0066
2.730,0.0072
2.735,0.0066
2.740,0.0063
2.745,0.0066
2.750,0.0066
2.755,0.0066
2.760,0.0063
2.765,0.0060
2.770,0.0060
2.775,0.0060
2.780,0.0069
2.785,0.0060
2.790,0.0057
2.795,0.0057
2.800,0.0060
2.805,0.0060
2.810,0.0054
2.815,0.0063
2.820,0.0060
2.825,0.0054
2.830,0.0054
2.835,0.0051
2.840,0.0057
2.845,0.0054
2.850,0.0045
2.855,0.0048
2.860,0.0054
2.865,0.0054
2.870,0.0048
2.875,0.0048
2.880,0.0048
2.885,0.0042
2.890,0.0045
2.895,0.0042
2.900,0.0048
2.905,0.0042
2.910,0.0045
2.915,0.0042
2.920,0.0042
2.925,0.0042
2.930,0.0045
2.935,0.0042
2.940,0.0042
2.945,0.0048
2.950,0.0048
2.955,0.0042
2.960,0.0042
2.965,0.0042
2.970,0.0048
2.975,0.0039
2.980,0.0045
2.985,0.0045
2.990,0.0048
2.995,0.0039
3.000,0.0042
3.005,0.0045
3.010,0.0051
3.015,0.0042
3.020,0.0042
3.025,0.0042
3.030,0.0045
3.035,0.0039
3.040,0.0036
3.045,0.0039
3.050,0.0042
3.055,0.0033
3.060,0.0036
3.065,0.0039
3.070,0.0042
3.075,0.0030
3.080,0.0030
3.085,0.0027
3.090,0.0039
3.095,0.0027
3.100,0.0030
3.105,0.0030
3.110,0.0039
3.115,0.0024
3.120,0.0030
3.125,0.0027
3.130,0.0039
3.135,0.0024
3.140,0.0027
3.145,0.0024
3.150,0.0039
3.155,0.0018
3.160,0.0021
3.165,0.0021
3.170,0.0033
3.175,0.0014
3.180,0.0018
3.185,0.0018
3.190,0.0030
3.195,0.0014
3.200,0.0014
3.205,0.0018
3.210,0.0024
3.215,0.0011
3.220,0.0018
3.225,0.0014
3.230,0.0018
3.235,0.0006
3.240,0.0014
3.245,0.0011
3.250,0.0021
3.255,0.0006
3.260,0.0006
3.265,0.0009
3.270,0.0018
3.275,0.0002
3.280,0.0011
3.285,0.0009
3.290,0.0014
3.295,0.0006
3.300,0.0011
3.305,0.0006
3.310,0.0014
3.315,-0.0001
3.320,0.0009
3.325,0.0009
3.330,0.0018
3.335,0.0006
3.340,0.0009
3.345,0.0006
3.350,0.0014
3.355,0.0006
3.360,0.0006
3.365,0.0009
3.370,0.0011
3.375,0.0006
3.380,0.0006
3.385,0.0009
3.390,0.0014
3.395,0.0006
3.400,0.0006
3.405,0.0009
3.410,0.0018
3.415,0.0006
3.420,0.0009
3.425,0.0009
3.430,0.0018
3.435,0.0006
3.440,0.0006
3.445,0.0011
3.450,0.0021
3.455,0.0006
3.460,0.0009
3.465,0.0011
3.470,0.0024
3.475,0.0006
3.480,0.0014
3.485,0.0011
3.490,0.0030
3.495,0.0009
3.500,0.0014
3.505,0.0014
3.510,0.0024
3.515,0.0009
3.520,0.0014
3.525,0.0018
3.530,0.0024
3.535,0.0014
3.540,0.0014
3.545,0.0018
3.550,0.0027
3.555,0.0014
3.560,0.0021
3.565,0.0018
3.570,0.0024
3.575,0.0018
3.580,0.0021
3.585,0.0021
3.590,0.0033
3.595,0.0018
3.600,0.0024
3.605,0.0027
3.610,0.0039
3.615,0.0024
3.620,0.0030
3.625,0.0030
3.630,0.0042
3.635,0.0030
3.640,0.0033
3.645,0.0039
3.650,0.0042
3.655,0.0033
3.660,0.0033
3.665,0.0039
3.670,0.0048
3.675,0.0039
3.680,0.0039
3.685,0.0039
3.690,0.0054
3.695,0.0039
3.700,0.0048
3.705,0.0045
3.710,0.0057
3.715,0.0045
3.720,0.0048
3.725,0.0054
3.730,0.0066
3.735,0.0051
3.740,0.0057
3.745,0.0054
3.750,0.0069
3.755,0.0054
3.760,0.0057
3.765,0.0057
3.770,0.0069
3.775,0.0054
3.780,0.0063
3.785,0.0063
3.790,0.0066
3.795,0.0057
3.800,0.0063
3.805,0.0069
3.810,0.0075
3.815,0.0072
3.820,0.0072
3.825,0.0072
3.830,0.0081
3.835,0.0069
3.840,0.0072
3.845,0.0075
3.850,0.0081
3.855,0.0075
3.860,0.0078
3.865,0.0081
3.870,0.0087
3.875,0.0078
3.880,0.0081
3.885,0.0084
3.890,0.0096
3.895,0.0081
3.900,0.0090
3.905,0.0090
3.910,0.0102
3.915,0.0090
3.920,0.0093
3.925,0.0090
3.930,0.0105
3.935,0.0090
3.940,0.0096
3.945,0.0096
3.950,0.0102
3.955,0.0090
3.960,0.0096
3.965,0.0090
3.970,0.0108
3.975,0.0093
3.980,0.0093
3.985,0.0093
3.990,0.0105
3.995,0.0090
4.000,0.0102
4.005,0.0099
4.010,0.0111
4.015,0.0102
4.020,0.0108
4.025,0.0102
4.030,0.0117
4.035,0.0105
4.040,0.0105
4.045,0.0111
4.050,0.0123
4.055,0.0111
4.060,0.0114
4.065,0.0117
4.070,0.0129
4.075,0.0117
4.080,0.0120
4.085,0.0120
4.090,0.0135
4.095,0.0120
4.100,0.0126
4.105,0.0129
4.110,0.0141
4.115,0.0123
4.120,0.0129
4.125,0.0138
4.130,0.0141
4.135,0.0132
4.140,0.0138
4.145,0.0141
4.150,0.0159
4.155,0.0141
4.160,0.0144
4.165,0.0147
4.170,0.0165
4.175,0.0144
4.180,0.0150
4.185,0.0147
4.190,0.0165
4.195,0.0156
4.200,0.0156
4.205,0.0156
4.210,0.0162
4.215,0.0147
4.220,0.0150
4.225,0.0150
4.230,0.0162
4.235,0.0150
4.240,0.0159
4.245,0.0153
4.250,0.0168
4.255,0.0153
4.260,0.0153
4.265,0.0162
4.270,0.0177
4.275,0.0153
4.280,0.0156
4.285,0.0165
4.290,0.0177
4.295,0.0150
4.300,0.0156
4.305,0.0153
4.310,0.0171
4.315,0.0144
4.320,0.0150
4.325,0.0150
4.330,0.0159
4.335,0.0138
4.340,0.0141
4.345,0.0144
4.350,0.0156
4.355,0.0141
4.360,0.0144
4.365,0.0150
4.370,0.0159
4.375,0.0141
4.380,0.0150
4.385,0.0147
4.390,0.0162
4.395,0.0141
4.400,0.0144
4.405,0.0153
4.410,0.0162
4.415,0.0138
4.420,0.0141
4.425,0.0153
4.430,0.0150
4.435,0.0138
4.440,0.0138
4.445,0.0144
4.450,0.0162
4.455,0.0141
4.460,0.0141
4.465,0.0150
4.470,0.0162
4.475,0.0147
4.480,0.0141
4.485,0.0150
4.490,0.0165
4.495,0.0150
4.500,0.0144
4.505,0.0150
4.510,0.0165
4.515,0.0144
4.520,0.0144
4.525,0.0150
4.530,0.0165
4.535,0.0138
4.540,0.0138
4.545,0.0144
4.550,0.0156
4.555,0.0138
4.560,0.0138
4.565,0.0138
4.570,0.0162
4.575,0.0135
4.580,0.0132
4.585,0.0132
4.590,0.0144
4.595,0.0135
4.600,0.0126
4.605,0.0135
4.610,0.0144
4.615,0.0135
4.620,0.0126
4.625,0.0126
4.630,0.0144
4.635,0.0126
4.640,0.0126
4.645,0.0126
4.650,0.0132
4.655,0.0123
4.660,0.0120
4.665,0.0117
4.670,0.0135
4.675,0.0120
4.680,0.0117
4.685,0.0114
4.690,0.0120
4.695,0.0114
4.700,0.0111
4.705,0.0114
4.710,0.0120
4.715,0.0111
4.720,0.0105
4.725,0.0111
4.730,0.0114
4.735,0.0108
4.740,0.0108
4.745,0.0102
4.750,0.0111
4.755,0.0111
4.760,0.0105
4.765,0.0096
4.770,0.0099
4.775,0.0099
4.780,0.0096
4.785,0.0096
4.790,0.0102
4.795,0.0102
4.800,0.0096
4.805,0.0093
4.810,0.0093
4.815,0.0093
4.820,0.0090
4.825,0.0087
4.830,0.0084
4.835,0.0081
4.840,0.0087
4.845,0.0081
4.850,0.0078
4.855,0.0078
4.860,0.0078
4.865,0.0078
4.870,0.0078
4.875,0.0078
4.880,0.0072
4.885,0.0066
4.890,0.0072
4.895,0.0066
4.900,0.0066
4.905,0.0066
4.910,0.0066
4.915,0.0063
4.920,0.0060
4.925,0.0060
4.930,0.0060
4.935,0.0066
4.940,0.0057
4.945,0.0057
4.950,0.0057
4.955,0.0054
4.960,0.0054
4.965,0.0057
4.970,0.0054
4.975,0.0057
4.980,0.0054
4.985,0.0054
4.990,0.0054
4.995,0.0054
5.000,0.0054
5.005,0.0054
5.010,0.0054
5.015,0.0054
5.020,0.0054
5.025,0.0048
5.030,0.0048
5.035,0.0045
5.040,0.0045
5.045,0.0054
5.050,0.0048
5.055,0.0048
5.060,0.0054
5.065,0.0051
5.070,0.0054
5.075,0.0051
5.080,0.0054
5.085,0.0048
5.090,0.0048
5.095,0.0048
5.100,0.0048
5.105,0.0048
5.110,0.0045
5.115,0.0048
5.120,0.0045
5.125,0.0048
5.130,0.0045
5.135,0.0045
5.140,0.0054
5.145,0.0048
5.150,0.0048
5.155,0.0048
5.160,0.0054
5.165,0.0054
5.170,0.0048
5.175,0.0045
5.180,0.0048
5.185,0.0051
5.190,0.0048
5.195,0.0045
5.200,0.0048
5.205,0.0045
5.210,0.0048
5.215,0.0045
5.220,0.0048
5.225,0.0045
5.230,0.0042
5.235,0.0042
5.240,0.0048
5.245,0.0045
5.250,0.0045
5.255,0.0045
5.260,0.0045
5.265,0.0048
5.270,0.0054
5.275,0.0045
5.280,0.0051
5.285,0.0054
5.290,0.0051
5.295,0.0048
5.300,0.0048
5.305,0.0045
5.310,0.0042
5.315,0.0045
5.320,0.0051
5.325,0.0057
5.330,0.0048
5.335,0.0042
5.340,0.0051
5.345,0.0048
5.350,0.0051
5.355,0.0048
5.360,0.0051
5.365,0.0051
5.370,0.0045
5.375,0.0042
5.380,0.0051
5.385,0.0051
5.390,0.0048
5.395,0.0045
5.400,0.0045
5.405,0.0045
5.410,0.0048
5.415,0.0042
5.420,0.0048
5.425,0.0048
5.430,0.0042
5.435,0.0042
5.440,0.0048
5.445,0.0048
5.450,0.0045
5.455,0.0042
5.460,0.0042
5.465,0.0045
5.470,0.0045
5.475,0.0042
5.480,0.0042
5.485,0.0042
5.490,0.0039
5.495,0.0039
5.500,0.0042
5.505,0.0045
5.510,0.0039
5.515,0.0033
5.520,0.0039
5.525,0.0045
5.530,0.0039
5.535,0.0036
5.540,0.0042
5.545,0.0039
5.550,0.0039
5.555,0.0033
5.560,0.0033
5.565,0.0039
5.570,0.0033
5.575,0.0030
5.580,0.0036
5.585,0.0033
5.590,0.0030
5.595,0.0030
5.600,0.0033
5.605,0.0030
5.610,0.0027
5.615,0.0024
5.620,0.0027
5.625,0.0024
5.630,0.0024
5.635,0.0021
5.640,0.0024
5.645,0.0030
5.650,0.0024
5.655,0.0027
5.660,0.0027
5.665,0.0027
5.670,0.0030
5.675,0.0033
5.680,0.0033
5.685,0.0036
5.690,0.0033
5.695,0.0027
5.700,0.0033
5.705,0.0030
5.710,0.0027
5.715,0.0021
5.720,0.0024
5.725,0.0033
5.730,0.0024
5.735,0.0024
5.740,0.0024
5.745,0.0024
5.750,0.0027
5.755,0.0021
5.760,0.0024
5.765,0.0027
5.770,0.0021
5.775,0.0018
5.780,0.0021
5.785,0.0024
5.790,0.0021
5.795,0.0018
5.800,0.0024
5.805,0.0021
5.810,0.0021
5.815,0.0021
5.820,0.0021
5.825,0.0024
5.830,0.0021
5.835,0.0018
5.840,0.0021
5.845,0.0021
5.850,0.0018
5.855,0.0014
5.860,0.0021
5.865,0.0021
5.870,0.0021
5.875,0.0018
5.880,0.0021
5.885,0.0018
5.890,0.0018
5.895,0.0014
5.900,0.0018
5.905,0.0021
5.910,0.0018
5.915,0.0018
5.920,0.0018
5.925,0.0021
5.930,0.0018
5.935,0.0018
5.940,0.0021
5.945,0.0021
5.950,0.0018
5.955,0.0018
5.960,0.0021
5.965,0.0021
5.970,0.0011
5.975,0.0014
5.980,0.0014
5.985,0.0021
5.990,0.0018
5.995,0.0014
6.000,0.0014
6.005,0.0018
6.010,0.0021
6.015,0.0021
6.020,0.0021
6.025,0.0018
6.030,0.0018
6.035,0.0014
6.040,0.0018
6.045,0.0021
6.050,0.0018
6.055,0.0018
6.060,0.0014
6.065,0.0018
6.070,0.0018
6.075,0.0018
6.080,0.0018
6.085,0.0018
6.090,0.0018
6.095,0.0014
6.100,0.0018
6.105,0.0018
6.110,0.0014
6.115,0.0011
6.120,0.0014
6.125,0.0014
6.130,0.0018
6.135,0.0014
6.140,0.0018
6.145,0.0018
6.150,0.0021
6.155,0.0018
6.160,0.0018
6.165,0.0018
6.170,0.0014
6.175,0.0009
6.180,0.0014
6.185,0.0018
6.190,0.0014
6.195,0.0014
6.200,0.0018
6.205,0.0018
6.210,0.0021
6.215,0.0018
6.220,0.0021
6.225,0.0021
6.230,0.0021
6.235,0.0018
6.240,0.0021
6.245,0.0024
6.250,0.0021
6.255,0.0021
6.260,0.0024
6.265,0.0027
6.270,0.0027
6.275,0.0021
6.280,0.0024
6.285,0.0024
6.290,0.0024
6.295,0.0027
6.300,0.0030
6.305,0.0030
6.310,0.0033
6.315,0.0027
6.320,0.0030
6.325,0.0033
6.330,0.0033
6.335,0.0030
6.340,0.0033
6.345,0.0033
6.350,0.0033
6.355,0.0033
6.360,0.0036
6.365,0.0036
6.370,0.0033
6.375,0.0033
6.380,0.0039
6.385,0.0039
6.390,0.0033
6.395,0.0030
6.400,0.0033
6.405,0.0039
6.410,0.0033
6.415,0.0030
6.420,0.0042
6.425,0.0039
6.430,0.0036
6.435,0.0039
6.440,0.0042
6.445,0.0039
6.450,0.0039
6.455,0.0039
6.460,0.0042
6.465,0.0042
6.470,0.0039
6.475,0.0039
6.480,0.0045
6.485,0.0042
6.490,0.0042
6.495,0.0042
6.500,0.0045
6.505,0.0045
6.510,0.0045
6.515,0.0045
6.520,0.0051
6.525,0.0051
6.530,0.0045
6.535,0.0051
6.540,0.0048
6.545,0.0057
6.550,0.0057
6.555,0.0060
6.560,0.0057
6.565,0.0057
6.570,0.0057
6.575,0.0054
6.580,0.0057
6.585,0.0063
6.590,0.0063
6.595,0.0057
6.600,0.0057
6.605,0.0066
6.610,0.0063
6.615,0.0063
6.620,0.0063
6.625,0.0066
6.630,0.0069
6.635,0.0069
6.640,0.0069
6.645,0.0075
6.650,0.0066
6.655,0.0066
6.660,0.0069
6.665,0.0072
6.670,0.0075
6.675,0.0069
6.680,0.0078
6.685,0.0078
6.690,0.0078
6.695,0.0072
6.700,0.0075
6.705,0.0081
6.710,0.0075
6.715,0.0072
6.720,0.0078
6.725,0.0081
6.730,0.0081
6.735,0.0081
6.740,0.0081
6.745,0.0084
6.750,0.0081
6.755,0.0090
6.760,0.0093
6.765,0.0093
6.770,0.0093
6.775,0.0084
6.780,0.0093
6.785,0.0093
6.790,0.0093
6.795,0.0093
6.800,0.0096
6.805,0.0102
6.810,0.0102
6.815,0.0105
6.820,0.0105
6.825,0.0108
6.830,0.0102
6.835,0.0105
6.840,0.0108
6.845,0.0114
6.850,0.0114
6.855,0.0117
6.860,0.0120
6.865,0.0126
6.870,0.0126
6.875,0.0129
6.880,0.0138
6.885,0.0135
6.890,0.0129
6.895,0.0135
6.900,0.0141
6.905,0.0144
6.910,0.0144
6.915,0.0138
6.920,0.0144
6.925,0.0150
6.930,0.0150
6.935,0.0147
6.940,0.0150
6.945,0.0159
6.950,0.0162
6.955,0.0162
6.960,0.0165
6.965,0.0171
6.970,0.0168
6.975,0.0168
6.980,0.0174
6.985,0.0177
6.990,0.0177
6.995,0.0177
7.000,0.0183
7.005,0.0183
7.010,0.0183
7.015,0.0183
7.020,0.0189
7.025,0.0192
7.030,0.0189
7.035,0.0189
7.040,0.0189
7.045,0.0201
7.050,0.0198
7.055,0.0198
7.060,0.0201
7.065,0.0204
7.070,0.0204
7.075,0.0201
7.080,0.0211
7.085,0.0213
7.090,0.0213
7.095,0.0211
7.100,0.0213
7.105,0.0216
7.110,0.0213
7.115,0.0216
7.120,0.0220
7.125,0.0216
7.130,0.0216
7.135,0.0213
7.140,0.0216
7.145,0.0220
7.150,0.0216
7.155,0.0216
7.160,0.0223
7.165,0.0232
7.170,0.0223
7.175,0.0223
7.180,0.0216
7.185,0.0220
7.190,0.0213
7.195,0.0211
7.200,0.0213
7.205,0.0216
7.210,0.0211
7.215,0.0208
7.220,0.0208
7.225,0.0211
7.230,0.0204
7.235,0.0201
7.240,0.0208
7.245,0.0208
7.250,0.0201
7.255,0.0198
7.260,0.0196
7.265,0.0198
7.270,0.0196
7.275,0.0189
7.280,0.0189
7.285,0.0189
7.290,0.0186
7.295,0.0177
7.300,0.0180
7.305,0.0183
7.310,0.0177
7.315,0.0174
7.320,0.0174
7.325,0.0177
7.330,0.0177
7.335,0.0168
7.340,0.0171
7.345,0.0174
7.350,0.0168
7.355,0.0162
7.360,0.0165
7.365,0.0174
7.370,0.0162
7.375,0.0159
7.380,0.0159
7.385,0.0162
7.390,0.0156
7.395,0.0153
7.400,0.0153
7.405,0.0153
7.410,0.0150
7.415,0.0141
7.420,0.0147
7.425,0.0150
7.430,0.0144
7.435,0.0138
7.440,0.0141
7.445,0.0138
7.450,0.0138
7.455,0.0138
7.460,0.0138
7.465,0.0138
7.470,0.0132
7.475,0.0126
7.480,0.0129
7.485,0.0129
7.490,0.0120
7.495,0.0120
7.500,0.0117
7.505,0.0123
7.510,0.0117
7.515,0.0114
7.520,0.0117
7.525,0.0117
7.530,0.0117
7.535,0.0105
7.540,0.0111
7.545,0.0114
7.550,0.0102
7.555,0.0102
7.560,0.0105
7.565,0.0105
7.570,0.0105
7.575,0.0102
7.580,0.0102
7.585,0.0099
7.590,0.0105
7.595,0.0096
7.600,0.0099
7.605,0.0105
7.610,0.0096
7.615,0.0090
7.620,0.0093
7.625,0.0105
7.630,0.0096
7.635,0.0096
7.640,0.0096
7.645,0.0096
7.650,0.0099
7.655,0.0090
7.660,0.0096
7.665,0.0093
7.670,0.0090
7.675,0.0090
7.680,0.0090
7.685,0.0096
7.690,0.0093
7.695,0.0093
7.700,0.0093
7.705,0.0096
7.710,0.0096
7.715,0.0096
7.720,0.0096
7.725,0.0096
7.730,0.0096
7.735,0.0093
7.740,0.0096
7.745,0.0096
7.750,0.0093
7.755,0.0090
7.760,0.0096
